created_at;";data;;;;data_payload;;;;;vazao";
01/10/17;"15:37:08.995332-03;2017-10-01 15:37;15:37;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"15:29:38.307478-03;2017-10-01 15:29;15:29;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"15:21:58.821722-03;2017-10-01 15:21;15:21;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"15:14:36.920075-03;2017-10-01 15:14;15:14;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"15:06:57.453637-03;2017-10-01 15:06;15:06;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:51:51.820927-03;2017-10-01 14:51;14:51;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:44:16.817974-03;2017-10-01 14:44;14:44;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:36:28.622995-03;2017-10-01 14:36;14:36;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:28:53.600118-03;2017-10-01 14:28;14:28;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:21:18.749461-03;2017-10-01 14:21;14:21;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"14:13:48.152694-03;2017-10-01 14:13;14:13;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:58:38.126132-03;2017-10-01 13:58;13:58;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:51:20.686227-03;2017-10-01 13:51;13:51;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:43:32.532298-03;2017-10-01 13:43;13:43;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:35:53.175539-03;2017-10-01 13:35;13:35;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:28:31.406345-03;2017-10-01 13:28;13:28;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:20:47.645481-03;2017-10-01 13:20;13:20;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:13:12.654365-03;2017-10-01 13:13;13:13;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"13:05:42.076522-03;2017-10-01 13:05;13:05;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:58:07.140074-03;2017-10-01 12:58;12:58;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:50:23.399024-03;2017-10-01 12:50;12:50;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:43:10.507514-03;2017-10-01 12:43;12:43;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:35:17.965874-03;2017-10-01 12:35;12:35;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:20:08.159571-03;2017-10-01 12:20;12:20;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"12:05:07.201439-03;2017-10-01 12:05;12:05;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:57:32.24322-03;2017-10-01 11:57;11:57;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:49:48.514783-03;2017-10-01 11:49;11:49;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:42:09.162798-03;2017-10-01 11:42;11:42;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:27:03.762842-03;2017-10-01 11:27;11:27;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:19:24.475766-03;2017-10-01 11:19;11:19;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:11:58.247587-03;2017-10-01 11:11;11:11;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"11:04:23.313279-03;2017-10-01 11:04;11:04;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:56:44.018031-03;2017-10-01 10:56;10:56;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:49:09.089857-03;2017-10-01 10:49;10:49;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:34:12.547335-03;2017-10-01 10:34;10:34;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:26:20.007188-03;2017-10-01 10:26;10:26;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:18:40.684072-03;2017-10-01 10:18;10:18;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"10:03:35.308595-03;2017-10-01 10:03;10:03;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:55:55.95551-03;2017-10-01 09:55;09:55;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:48:25.471374-03;2017-10-01 09:48;09:48;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:41:03.670862-03;2017-10-01 09:41;09:41;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:33:19.975703-03;2017-10-01 09:33;09:33;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:25:45.060863-03;2017-10-01 09:25;09:25;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:18:23.429385-03;2017-10-01 09:18;09:18;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:10:48.48692-03;2017-10-01 09:10;09:10;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"09:02:51.607077-03;2017-10-01 09:02;09:02;12:22:00";"AM;22;0b001fac;001fac;8108;0;0;0"
01/10/17;"08:40:07.101863-03;2017-10-01 08:40;08:40;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"08:32:36.507296-03;2017-10-01 08:32;08:32;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"08:25:01.563146-03;2017-10-01 08:25;08:25;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"08:17:22.228514-03;2017-10-01 08:17;08:17;12:30:00";"AM;30;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:47:02.822976-03;2017-10-01 07:47;07:47;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:39:27.879437-03;2017-10-01 07:39;07:39;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:32:19.346403-03;2017-10-01 07:32;07:32;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:24:18.102734-03;2017-10-01 07:24;07:24;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:16:47.591991-03;2017-10-01 07:16;07:16;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:09:12.727603-03;2017-10-01 07:09;07:09;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"07:01:55.453609-03;2017-10-01 07:01;07:01;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:54:03.00692-03;2017-10-01 06:54;06:54;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:46:23.762669-03;2017-10-01 06:46;06:46;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:31:40.388041-03;2017-10-01 06:31;06:31;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:23:43.566168-03;2017-10-01 06:23;06:23;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:16:13.113728-03;2017-10-01 06:16;06:16;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:08:29.381798-03;2017-10-01 06:08;06:08;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"06:01:12.039634-03;2017-10-01 06:01;06:01;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:53:41.506503-03;2017-10-01 05:53;05:53;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:45:49.032165-03;2017-10-01 05:45;05:45;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:38:14.098608-03;2017-10-01 05:38;05:38;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:23:08.796323-03;2017-10-01 05:23;05:23;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:15:29.518692-03;2017-10-01 05:15;05:15;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:08:03.445617-03;2017-10-01 05:08;05:08;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"05:00:24.178256-03;2017-10-01 05:00;05:00;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"04:53:02.495189-03;2017-10-01 04:53;04:53;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"04:45:05.636795-03;2017-10-01 04:45;04:45;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"04:37:39.498675-03;2017-10-01 04:37;04:37;12:23:00";"AM;23;0b001fac;001fac;8108;0;0;0"
01/10/17;"04:14:50.549836-03;2017-10-01 04:14;04:14;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"04:07:28.87491-03;2017-10-01 04:07;04:07;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:59:49.794992-03;2017-10-01 03:59;03:59;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:52:01.839448-03;2017-10-01 03:52;03:52;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:44:35.730261-03;2017-10-01 03:44;03:44;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:37:14.044326-03;2017-10-01 03:37;03:37;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:29:25.998899-03;2017-10-01 03:29;03:29;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:22:04.300884-03;2017-10-01 03:22;03:22;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:14:07.405265-03;2017-10-01 03:14;03:14;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"03:06:45.713246-03;2017-10-01 03:06;03:06;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:59:06.334168-03;2017-10-01 02:59;02:59;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:51:31.456294-03;2017-10-01 02:51;02:51;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:43:56.471233-03;2017-10-01 02:43;02:43;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:36:39.225621-03;2017-10-01 02:36;02:36;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:28:51.097471-03;2017-10-01 02:28;02:28;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:21:07.38587-03;2017-10-01 02:21;02:21;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:13:50.038667-03;2017-10-01 02:13;02:13;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"02:05:53.163086-03;2017-10-01 02:05;02:05;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:58:31.43778-03;2017-10-01 01:58;01:58;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:50:47.739638-03;2017-10-01 01:50;01:50;12:15:00";"AM;15;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:35:42.309856-03;2017-10-01 01:35;01:35;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:28:16.144157-03;2017-10-01 01:28;01:28;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:20:45.654374-03;2017-10-01 01:20;01:20;12:07:00";"AM;7;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:13:10.776019-03;2017-10-01 01:13;01:13;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"01:05:22.688751-03;2017-10-01 01:05;01:05;12:08:00";"AM;8;0b001fac;001fac;8108;0;0;0"
01/10/17;"00:57:52.207806-03;2017-10-01 00:57;00:57;12:07:00";"AM;7;0b001fac;001fac;8108;1;0,142857143;0,142857143"
01/10/17;"00:50:14.746275-03;2017-10-01 00:50;00:50;12:08:00";"AM;8;0b001fab;001fab;8107;1;0,125;0,125"
01/10/17;"00:42:39.314442-03;2017-10-01 00:42;00:42;12:07:00";"AM;7;0b001faa;001faa;8106;1;0,142857143;0,142857143"
01/10/17;"00:35:24.542282-03;2017-10-01 00:35;00:35;12:08:00";"AM;8;0b001fa9;001fa9;8105;1;0,125;0,125"
01/10/17;"00:27:54.98875-03;2017-10-01 00:27;00:27;12:08:00";"AM;8;0b001fa8;001fa8;8104;0;0;0"
01/10/17;"00:19:53.83116-03;2017-10-01 00:19;00:19;12:07:00";"AM;7;0b001fa8;001fa8;8104;1;0,142857143;0,142857143"
01/10/17;"00:12:42.095132-03;2017-10-01 00:12;00:12;12:08:00";"AM;8;0b001fa7;001fa7;8103;1;0,125;0,125"
01/10/17;"00:04:48.864538-03;2017-10-01 00:04;00:04;12:07:00";"AM;7;0b001fa6;001fa6;8102;1;0,142857143;0,142857143"
30/09/17;"23:57:44.187301-03;2017-09-30 23:57;23:57;12:08:00";"AM;8;0b001fa5;001fa5;8101;1;0,125;0,125"
30/09/17;"23:49:49.845591-03;2017-09-30 23:49;23:49;12:07:00";"AM;7;0b001fa4;001fa4;8100;0;0;0"
30/09/17;"23:42:36.965292-03;2017-09-30 23:42;23:42;12:08:00";"AM;8;0b001fa4;001fa4;8100;1;0,125;0,125"
30/09/17;"23:34:49.42369-03;2017-09-30 23:34;23:34;12:07:00";"AM;7;0b001fa3;001fa3;8099;1;0,142857143;0,142857143"
30/09/17;"23:27:16.615402-03;2017-09-30 23:27;23:27;12:08:00";"AM;8;0b001fa2;001fa2;8098;1;0,125;0,125"
30/09/17;"23:19:32.301295-03;2017-09-30 23:19;23:19;12:07:00";"AM;7;0b001fa1;001fa1;8097;1;0,142857143;0,142857143"
30/09/17;"23:12:10.017143-03;2017-09-30 23:12;23:12;12:08:00";"AM;8;0b001fa0;001fa0;8096;1;0,125;0,125"
30/09/17;"23:04:34.540341-03;2017-09-30 23:04;23:04;12:22:00";"AM;22;0b001f9f;001f9f;8095;3;0,136363636;0,136363636"
30/09/17;"22:42:01.522247-03;2017-09-30 22:42;22:42;12:08:00";"AM;8;0b001f9c;001f9c;8092;1;0,125;0,125"
30/09/17;"22:34:30.529944-03;2017-09-30 22:34;22:34;12:08:00";"AM;8;0b001f9b;001f9b;8091;1;0,125;0,125"
30/09/17;"22:26:54.999039-03;2017-09-30 22:26;22:26;12:07:00";"AM;7;0b001f9a;001f9a;8090;2;0,285714286;0,285714286"
30/09/17;"22:19:31.508881-03;2017-09-30 22:19;22:19;12:07:00";"AM;7;0b001f98;001f98;8088;1;0,142857143;0,142857143"
30/09/17;"22:12:00.47291-03;2017-09-30 22:12;22:12;12:08:00";"AM;8;0b001f97;001f97;8087;3;0,375;0,375"
30/09/17;"22:04:46.220083-03;2017-09-30 22:04;22:04;12:00:00";"AM;0;0b001f94;001f94;8084;0;0,375;0,375"
30/09/17;"22:04:28.671643-03;2017-09-30 22:04;22:04;12:08:00";"AM;8;0b001f94;001f94;8084;1;0,125;0,125"
30/09/17;"21:56:48.858325-03;2017-09-30 21:56;21:56;12:07:00";"AM;7;0b001f93;001f93;8083;1;0,142857143;0,142857143"
30/09/17;"21:49:43.982237-03;2017-09-30 21:49;21:49;12:08:00";"AM;8;0b001f92;001f92;8082;3;0,375;0,375"
30/09/17;"21:41:46.417231-03;2017-09-30 21:41;21:41;12:07:00";"AM;7;0b001f8f;001f8f;8079;1;0,142857143;0,142857143"
30/09/17;"21:34:19.731358-03;2017-09-30 21:34;21:34;12:30:00";"AM;30;0b001f8e;001f8e;8078;6;0,2;0,2"
30/09/17;"21:04:21.857447-03;2017-09-30 21:04;21:04;12:08:00";"AM;8;0b001f88;001f88;8072;2;0,25;0,25"
30/09/17;"20:56:41.798573-03;2017-09-30 20:56;20:56;12:07:00";"AM;7;0b001f86;001f86;8070;1;0,142857143;0,142857143"
30/09/17;"20:49:10.706589-03;2017-09-30 20:49;20:49;12:08:00";"AM;8;0b001f85;001f85;8069;2;0,25;0,25"
30/09/17;"20:41:35.554548-03;2017-09-30 20:41;20:41;12:07:00";"AM;7;0b001f83;001f83;8067;1;0,142857143;0,142857143"
30/09/17;"20:34:13.273739-03;2017-09-30 20:34;20:34;12:08:00";"AM;8;0b001f82;001f82;8066;2;0,25;0,25"
30/09/17;"20:26:59.705915-03;2017-09-30 20:26;20:26;12:07:00";"AM;7;0b001f80;001f80;8064;2;0,285714286;0,285714286"
30/09/17;"20:19:15.687478-03;2017-09-30 20:19;20:19;12:08:00";"AM;8;0b001f7e;001f7e;8062;1;0,125;0,125"
30/09/17;"20:11:31.454114-03;2017-09-30 20:11;20:11;12:07:00";"AM;7;0b001f7d;001f7d;8061;2;0,285714286;0,285714286"
30/09/17;"20:04:14.311702-03;2017-09-30 20:04;20:04;12:15:00";"AM;15;0b001f7b;001f7b;8059;4;0,266666667;0,266666667"
30/09/17;"19:49:01.104231-03;2017-09-30 19:49;19:49;12:15:00";"AM;15;0b001f77;001f77;8055;5;0,333333333;0,333333333"
30/09/17;"19:34:21.377727-03;2017-09-30 19:34;19:34;12:15:00";"AM;15;0b001f72;001f72;8050;3;0,2;0,2"
30/09/17;"19:19:02.173189-03;2017-09-30 19:19;19:19;12:08:00";"AM;8;0b001f6f;001f6f;8047;2;0,25;0,25"
30/09/17;"19:11:45.358499-03;2017-09-30 19:11;19:11;12:15:00";"AM;15;0b001f6d;001f6d;8045;4;0,266666667;0,266666667"
30/09/17;"18:56:27.834636-03;2017-09-30 18:56;18:56;12:07:00";"AM;7;0b001f69;001f69;8041;2;0,285714286;0,285714286"
30/09/17;"18:49:10.95928-03;2017-09-30 18:49;18:49;12:08:00";"AM;8;0b001f67;001f67;8039;2;0,25;0,25"
30/09/17;"18:41:27.292729-03;2017-09-30 18:41;18:41;12:07:00";"AM;7;0b001f65;001f65;8037;3;0,428571429;0,428571429"
30/09/17;"18:34:04.976276-03;2017-09-30 18:34;18:34;12:08:00";"AM;8;0b001f62;001f62;8034;1;0,125;0,125"
30/09/17;"18:26:29.555529-03;2017-09-30 18:26;18:26;12:22:00";"AM;22;0b001f61;001f61;8033;6;0,272727273;0,272727273"
30/09/17;"18:04:03.849236-03;2017-09-30 18:04;18:04;12:08:00";"AM;8;0b001f5b;001f5b;8027;3;0,375;0,375"
30/09/17;"17:56:42.491483-03;2017-09-30 17:56;17:56;12:08:00";"AM;8;0b001f58;001f58;8024;3;0,375;0,375"
30/09/17;"17:48:59.193569-03;2017-09-30 17:48;17:48;12:07:00";"AM;7;0b001f55;001f55;8021;2;0,285714286;0,285714286"
30/09/17;"17:41:25.998022-03;2017-09-30 17:41;17:41;12:07:00";"AM;7;0b001f53;001f53;8019;2;0,285714286;0,285714286"
30/09/17;"17:34:06.111997-03;2017-09-30 17:34;17:34;12:16:00";"AM;16;0b001f51;001f51;8017;5;0,3125;0,3125"
30/09/17;"17:18:59.26686-03;2017-09-30 17:18;17:18;12:07:00";"AM;7;0b001f4c;001f4c;8012;3;0,428571429;0,428571429"
30/09/17;"17:11:38.857176-03;2017-09-30 17:11;17:11;12:07:00";"AM;7;0b001f49;001f49;8009;2;0,285714286;0,285714286"
30/09/17;"17:04:02.087159-03;2017-09-30 17:04;17:04;12:08:00";"AM;8;0b001f47;001f47;8007;3;0,375;0,375"
30/09/17;"16:56:37.671475-03;2017-09-30 16:56;16:56;12:07:00";"AM;7;0b001f44;001f44;8004;2;0,285714286;0,285714286"
30/09/17;"16:49:18.064568-03;2017-09-30 16:49;16:49;12:08:00";"AM;8;0b001f42;001f42;8002;3;0,375;0,375"
30/09/17;"16:41:53.106-03;2017-09-30 16:41;16:41;12:07:00 AM";";7;0b001f3f;001f3f;7999;2;0,285714286;0,285714286"
30/09/17;"16:34:07.074646-03;2017-09-30 16:34;16:34;12:15:00";"AM;15;0b001f3d;001f3d;7997;6;0,4;0,4"
30/09/17;"16:19:11.30749-03;2017-09-30 16:19;16:19;12:15:00";"AM;15;0b001f37;001f37;7991;8;0,533333333;0,533333333"
30/09/17;"16:04:33.094751-03;2017-09-30 16:04;16:04;12:08:00";"AM;8;0b001f2f;001f2f;7983;3;0,375;0,375"
30/09/17;"15:56:52.494848-03;2017-09-30 15:56;15:56;12:07:00";"AM;7;0b001f2c;001f2c;7980;3;0,428571429;0,428571429"
30/09/17;"15:49:20.863725-03;2017-09-30 15:49;15:49;12:07:00";"AM;7;0b001f29;001f29;7977;3;0,428571429;0,428571429"
30/09/17;"15:42:14.850152-03;2017-09-30 15:42;15:42;12:08:00";"AM;8;0b001f26;001f26;7974;3;0,375;0,375"
30/09/17;"15:34:34.029805-03;2017-09-30 15:34;15:34;12:07:00";"AM;7;0b001f23;001f23;7971;3;0,428571429;0,428571429"
30/09/17;"15:27:06.431144-03;2017-09-30 15:27;15:27;12:08:00";"AM;8;0b001f20;001f20;7968;4;0,5;0,5"
30/09/17;"15:19:30.331025-03;2017-09-30 15:19;15:19;12:07:00";"AM;7;0b001f1c;001f1c;7964;4;0,571428571;0,571428571"
30/09/17;"15:12:02.926702-03;2017-09-30 15:12;15:12;12:08:00";"AM;8;0b001f18;001f18;7960;4;0,5;0,5"
30/09/17;"15:04:35.578076-03;2017-09-30 15:04;15:04;12:07:00";"AM;7;0b001f14;001f14;7956;3;0,428571429;0,428571429"
30/09/17;"14:57:34.047139-03;2017-09-30 14:57;14:57;12:08:00";"AM;8;0b001f11;001f11;7953;4;0,5;0,5"
30/09/17;"14:49:40.462551-03;2017-09-30 14:49;14:49;12:07:00";"AM;7;0b001f0d;001f0d;7949;2;0,285714286;0,285714286"
30/09/17;"14:42:21.160248-03;2017-09-30 14:42;14:42;12:08:00";"AM;8;0b001f0b;001f0b;7947;3;0,375;0,375"
30/09/17;"14:34:43.770552-03;2017-09-30 14:34;14:34;12:07:00";"AM;7;0b001f08;001f08;7944;5;0,714285714;0,714285714"
30/09/17;"14:27:37.936271-03;2017-09-30 14:27;14:27;12:07:00";"AM;7;0b001f03;001f03;7939;4;0,571428571;0,571428571"
30/09/17;"14:20:10.125464-03;2017-09-30 14:20;14:20;12:08:00";"AM;8;0b001eff;001eff;7935;4;0,5;0,5"
30/09/17;"14:12:42.354703-03;2017-09-30 14:12;14:12;12:07:00";"AM;7;0b001efb;001efb;7931;6;0,857142857;0,857142857"
30/09/17;"14:05:06.019458-03;2017-09-30 14:05;14:05;12:15:00";"AM;15;0b001ef5;001ef5;7925;9;0,6;0,6"
30/09/17;"13:50:06.090239-03;2017-09-30 13:50;13:50;12:08:00";"AM;8;0b001eec;001eec;7916;5;0,625;0,625"
30/09/17;"13:42:34.28322-03;2017-09-30 13:42;13:42;12:15:00";"AM;15;0b001ee7;001ee7;7911;12;0,8;0,8"
30/09/17;"13:27:51.762378-03;2017-09-30 13:27;13:27;12:07:00";"AM;7;0b001edb;001edb;7899;8;1,142857143;1,142857143"
30/09/17;"13:20:23.982406-03;2017-09-30 13:20;13:20;12:08:00";"AM;8;0b001ed3;001ed3;7891;6;0,75;0,75"
30/09/17;"13:12:39.019749-03;2017-09-30 13:12;13:12;12:07:00";"AM;7;0b001ecd;001ecd;7885;8;1,142857143;1,142857143"
30/09/17;"13:05:24.420137-03;2017-09-30 13:05;13:05;12:08:00";"AM;8;0b001ec5;001ec5;7877;9;1,125;1,125"
30/09/17;"12:57:43.821926-03;2017-09-30 12:57;12:57;12:07:00";"AM;7;0b001ebc;001ebc;7868;9;1,285714286;1,285714286"
30/09/17;"12:50:16.406083-03;2017-09-30 12:50;12:50;12:08:00";"AM;8;0b001eb3;001eb3;7859;10;1,25;1,25"
30/09/17;"12:42:48.919533-03;2017-09-30 12:42;12:42;12:07:00";"AM;7;0b001ea9;001ea9;7849;11;1,571428571;1,571428571"
30/09/17;"12:35:25.703712-03;2017-09-30 12:35;12:35;12:07:00";"AM;7;0b001e9e;001e9e;7838;12;1,714285714;1,714285714"
30/09/17;"12:28:02.342257-03;2017-09-30 12:28;12:28;12:08:00";"AM;8;0b001e92;001e92;7826;14;1,75;1,75"
30/09/17;"12:20:25.994815-03;2017-09-30 12:20;12:20;12:07:00";"AM;7;0b001e84;001e84;7812;15;2,142857143;2,142857143"
30/09/17;"12:13:19.925108-03;2017-09-30 12:13;12:13;12:08:00";"AM;8;0b001e75;001e75;7797;15;1,875;1,875"
30/09/17;"12:05:34.582801-03;2017-09-30 12:05;12:05;12:07:00";"AM;7;0b001e66;001e66;7782;17;2,428571429;2,428571429"
30/09/17;"11:58:02.500065-03;2017-09-30 11:58;11:58;12:08:00";"AM;8;0b001e55;001e55;7765;20;2,5;2,5"
30/09/17;"11:50:56.243533-03;2017-09-30 11:50;11:50;12:22:00";"AM;22;0b001e41;001e41;7745;83;3,772727273;3,772727273"
30/09/17;"11:28:09.154431-03;2017-09-30 11:28;11:28;12:08:00";"AM;8;0b001dee;001dee;7662;33;4,125;4,125"
30/09/17;"11:20:40.887779-03;2017-09-30 11:20;11:20;12:07:00";"AM;7;0b001dcd;001dcd;7629;42;6;6"
30/09/17;"11:13:12.459829-03;2017-09-30 11:13;11:13;12:08:00";"AM;8;0b001da3;001da3;7587;49;6,125;6,125"
30/09/17;"11:05:48.062759-03;2017-09-30 11:05;11:05;12:07:00";"AM;7;0b001d72;001d72;7538;65;9,285714286;9,285714286"
30/09/17;"10:58:23.122739-03;2017-09-30 10:58;10:58;12:08:00";"AM;8;0b001d31;001d31;7473;80;10;10"
30/09/17;"10:50:57.555187-03;2017-09-30 10:50;10:50;12:15:00";"AM;15;0b001ce1;001ce1;7393;215;14,33333333;14,33333333"
30/09/17;"10:35:51.832805-03;2017-09-30 10:35;10:35;12:07:00";"AM;7;0b001c0a;001c0a;7178;123;17,57142857;17,57142857"
30/09/17;"10:28:16.526862-03;2017-09-30 10:28;10:28;12:08:00";"AM;8;0b001b8f;001b8f;7055;130;16,25;16,25"
30/09/17;"10:20:49.868438-03;2017-09-30 10:20;10:20;12:07:00";"AM;7;0b001b0d;001b0d;6925;131;18,71428571;18,71428571"
30/09/17;"10:13:10.121284-03;2017-09-30 10:13;10:13;12:07:00";"AM;7;0b001a8a;001a8a;6794;149;21,28571429;21,28571429"
30/09/17;"10:06:05.079272-03;2017-09-30 10:06;10:06;12:08:00";"AM;8;0b0019f5;0019f5;6645;145;18,125;18,125"
30/09/17;"09:58:16.299601-03;2017-09-30 09:58;09:58;12:08:00";"AM;8;0b001964;001964;6500;153;19,125;19,125"
30/09/17;"09:50:53.918976-03;2017-09-30 09:50;09:50;12:07:00";"AM;7;0b0018cb;0018cb;6347;136;19,42857143;19,42857143"
30/09/17;"09:43:18.361582-03;2017-09-30 09:43;09:43;12:08:00";"AM;8;0b001843;001843;6211;107;13,375;13,375"
